Image,Window,R,G,B
56.jpg,H_80,29.786875000000002,93.525,115.83500000000001
57.jpg,W_Ref,149.24625,176.200625,161.93437500000002
57.jpg,B_Ref,18.42125,18.22375,15.209375
57.jpg,H_20,86.0425,147.5875,164.706875
57.jpg,H_40,72.420625,153.023125,188.455
57.jpg,H_60,51.471875000000004,134.89625,172.3925
57.jpg,H_80,28.8475,93.47125,116.06937500000001
58.jpg,W_Ref,148.59312500000001,175.64875,161.11125
58.jpg,B_Ref,18.293125,18.155,15.401250000000001
58.jpg,H_20,85.39812500000001,147.69,164.098125
58.jpg,H_40,72.9575,152.605,188.346875
58.jpg,H_60,50.65625,135.349375,173.100625
58.jpg,H_80,30.223125,93.3575,115.72875
59.jpg,W_Ref,145.959375,173.324375,158.785
59.jpg,B_Ref,19.154375,18.28,14.564375
59.jpg,H_20,84.7175,147.68875,164.475
59.jpg,H_40,73.375,152.5375,188.81187500000001
59.jpg,H_60,50.81125,135.39625,173.056875
59.jpg,H_80,28.945,93.39875,115.37375
60.jpg,W_Ref,148.141875,175.615,160.646875
60.jpg,B_Ref,19.305,18.395,15.82375
60.jpg,H_20,85.495625,148.7425,167.668125
60.jpg,H_40,70.98875,152.338125,190.55625
60.jpg,H_60,49.52125,134.33,169.698125
60.jpg,H_80,27.66125,90.9575,112.49625
61.jpg,W_Ref,149.598125,174.6975,161.486875
61.jpg,B_Ref,18.055,18.78625,14.4025
61.jpg,H_20,85.318125,148.458125,168.21375
61.jpg,H_40,72.30875,152.01875,189.455625
61.jpg,H_60,49.579375,134.199375,170.57750000000001
61.jpg,H_80,27.565,91.00750000000001,112.18
62.jpg,W_Ref,146.85875000000001,174.588125,159.83
62.jpg,B_Ref,18.239375,18.6175,14.849375
62.jpg,H_20,83.205,148.698125,168.604375
62.jpg,H_40,70.233125,152.503125,190.474375
62.jpg,H_60,49.5175,133.90125,170.40125
62.jpg,H_80,26.838125,91.105,112.513125
63.jpg,W_Ref,147.495625,173.690625,158.965
63.jpg,B_Ref,19.181250000000002,18.386875,15.851875
63.jpg,H_20,85.02625,147.984375,167.90125
63.jpg,H_40,70.66,151.986875,190.2925
63.jpg,H_60,48.86,134.259375,170.345625
63.jpg,H_80,27.735625,91.10875,113.839375
64.jpg,W_Ref,149.081875,175.93875,160.88750000000002
64.jpg,B_Ref,18.39125,18.305,16.09125
64.jpg,H_20,85.363125,147.971875,167.339375
