Image,Window,R,G,B
38.jpg,W_Ref,230.6125,253.2425,238.3925
38.jpg,B_Ref,30.52,31.085,25.225
38.jpg,Temp_05,97.0625,24.36,19.42
38.jpg,Temp_10,104.2475,21.825,18.6225
38.jpg,Temp_15,100.9225,26.125,25.915
38.jpg,Temp_20,113.9675,34.0175,32.160000000000004
38.jpg,Temp_25,90.58,25.775000000000002,24.975
38.jpg,Temp_30,45.1275,35.1725,30.375
38.jpg,Temp_35,40.2325,24.4325,27.4825
38.jpg,Temp_40,39.7025,29.785,30.815
38.jpg,Temp_45,34.7175,23.1325,24.3675
38.jpg,Temp_50,32.42,20.635,17.9175
39.jpg,W_Ref,228.935,252.8125,237.54500000000002
39.jpg,B_Ref,29.67,30.67,24.67
39.jpg,Temp_05,95.635,25.915,19.53
39.jpg,Temp_10,107.38,20.6375,24.3075
39.jpg,Temp_15,100.3175,25.38,28.8575
39.jpg,Temp_20,112.5475,33.505,32.825
39.jpg,Temp_25,90.9425,25.9675,25.8875
39.jpg,Temp_30,45.8225,32.86,29.3625
39.jpg,Temp_35,40.0625,24.497500000000002,26.6875
39.jpg,Temp_40,39.5225,29.78,30.87
39.jpg,Temp_45,32.425,21.995,23.165
39.jpg,Temp_50,31.425,20.375,21.7725
40.jpg,W_Ref,230.7375,253.3675,238.5175
40.jpg,B_Ref,29.6325,30.6325,24.6325
40.jpg,Temp_05,93.415,25.8825,16.1875
40.jpg,Temp_10,105.7675,20.725,18.96
40.jpg,Temp_15,101.8175,26.915,26.25
40.jpg,Temp_20,113.4775,33.855000000000004,32.7475
40.jpg,Temp_25,88.3375,26.0075,25.335
40.jpg,Temp_30,46.7675,33.4825,29.965
40.jpg,Temp_35,39.595,24.4725,23.7
40.jpg,Temp_40,39.8225,30.2275,30.5325
40.jpg,Temp_45,33.160000000000004,21.905,23.3575
40.jpg,Temp_50,32.0875,19.9025,18.045
41.jpg,W_Ref,229.88,252.74,238.6725
41.jpg,B_Ref,30.495,31.495,25.495
41.jpg,Temp_05,96.4825,25.5325,16.685
41.jpg,Temp_10,108.4375,22.14,19.865000000000002
41.jpg,Temp_15,101.0125,25.915,27.82
41.jpg,Temp_20,113.28,34.3375,32.7075
41.jpg,Temp_25,90.6725,25.84,25.9675
41.jpg,Temp_30,47.685,34.167500000000004,30.927500000000002
41.jpg,Temp_35,37.485,24.9825,26.392500000000002
41.jpg,Temp_40,39.72,29.915,29.9075
41.jpg,Temp_45,34.6725,23.1175,24.7075
41.jpg,Temp_50,31.195,20.195,21.2875
42.jpg,W_Ref,229.3675,253.465,238.99
42.jpg,B_Ref,30.142500000000002,31.142500000000002,25.142500000000002
42.jpg,Temp_05,98.25,24.105,15.9925
42.jpg,Temp_10,107.1825,21.6575,22.595
42.jpg,Temp_15,101.795,26.8275,25.935000000000002
42.jpg,Temp_20,114.155,33.8125,32.3975
42.jpg,Temp_25,90.8425,26.51,26.115000000000002
42.jpg,Temp_30,46.84,32.4025,28.94
42.jpg,Temp_35,37.980000000000004,24.2925,27.6675
42.jpg,Temp_40,39.79,29.8275,30.8275
